2016/06/30,1723.23,-1.36,-0.08
2016/06/29,1724.59,0.4,0.02
2016/06/28,1724.19,11.35,0.66
2016/06/27,1712.84,27.67,1.64
2016/06/26,1685.17,18.88,1.1331
2016/06/23,1666.29,18.78,1.14
2016/06/22,1647.51,18.7,1.15
2016/06/21,1628.81,13.71,0.85
2016/06/20,1615.1,-7.17,-0.44
2016/06/19,1622.27,-10.67,-0.65
2016/06/16,1632.94,12.47,0.7695
2016/06/15,1620.47,6.32,0.39
2016/06/14,1614.15,4.56,0.28
2016/06/13,1609.59,11.63,0.73
2016/06/12,1597.96,31.26,2.0
2016/06/09,1566.7,19.9,1.2865
2016/06/08,1546.8,15.31,1.0
2016/06/07,1531.49,14.69,0.9685
2016/06/06,1516.8,33.66,2.27
2016/06/05,1483.14,-34.98,-2.3
2016/06/02,1518.12,-5.44,-0.36
2016/06/01,1523.56,-8.56,-0.56
2016/05/31,1532.12,5.16,0.34
2016/05/30,1526.96,4.71,0.31
2016/05/29,1522.25,-2.84,-0.19
2016/05/26,1525.09,0.97,0.0636
2016/05/25,1524.12,-20.41,-1.3214
2016/05/24,1544.53,20.46,1.34
2016/05/23,1524.07,14.68,0.9726
2016/05/22,1509.39,10.07,0.6716
2016/05/19,1499.32,2.91,0.19
2016/05/18,1496.41,12.73,0.86
2016/05/17,1483.68,16.17,1.1
2016/05/16,1467.51,-9.87,-0.67
2016/05/15,1477.38,-4.56,-0.31
2016/05/12,1481.94,0.76,0.05
2016/05/11,1481.18,-2.86,-0.19
2016/05/10,1484.04,1.14,0.0769
2016/05/09,1482.9,10.21,0.6933
2016/05/08,1472.69,9.56,0.65
2016/05/05,1463.13,-4.98,-0.34
2016/05/04,1468.11,-3.84,-0.26
2016/05/03,1471.95,-2.52,-0.17
2016/05/02,1474.47,9.56,0.65
2016/04/28,1464.91,6.53,0.45
2016/04/27,1458.38,5.27,0.36
2016/04/26,1453.11,-8.64,-0.59
2016/04/25,1461.75,7.4,0.51
2016/04/24,1454.35,12.68,0.88
2016/04/21,1441.67,0.98,0.07
2016/04/20,1440.69,9.88,0.6905
2016/04/19,1430.81,2.21,0.1547
2016/04/18,1428.6,19.17,1.36
2016/04/17,1409.43,3.65,0.2596
2016/04/14,1405.78,17.15,1.24
2016/04/12,1388.63,4.78,0.35
2016/04/11,1383.85,1.43,0.1
2016/04/10,1382.42,5.0,0.363
2016/04/06,1377.42,2.16,0.16
2016/04/05,1375.26,12.73,0.9343
2016/04/04,1362.53,10.99,0.81
2016/04/03,1351.54,-3.94,-0.29
2016/03/31,1355.48,-7.5,-0.5503
2016/03/30,1362.98,-7.06,-0.52
2016/03/29,1370.04,-4.71,-0.34
2016/03/28,1374.75,-2.58,-0.19
2016/03/27,1377.33,20.19,1.49
2016/03/24,1357.14,11.61,0.8629
2016/03/23,1345.53,3.46,0.2578
2016/03/21,1342.07,-1.86,-0.1384
2016/03/20,1343.93,17.4,1.3117
2016/03/17,1326.53,10.76,0.8178
2016/03/16,1315.77,2.92,0.2224
2016/03/15,1312.85,0.65,0.0495
2016/03/14,1312.2,-6.68,-0.5065
2016/03/13,1318.88,0.85,0.0645
2016/03/10,1318.03,11.49,0.8794
2016/03/06,1306.54,5.78,0.4444
2016/03/03,1300.76,4.98,0.3843
2016/03/02,1295.78,6.26,0.4855
2016/03/01,1289.52,5.58,0.4346
2016/02/29,1283.94,0.27,0.021
2016/02/28,1283.67,0.15,0.0117
2016/02/25,1283.52,3.62,0.2828
2016/02/24,1279.9,-6.03,-0.4689
2016/02/23,1285.93,-5.88,-0.46
2016/02/22,1291.81,12.89,1.0079
2016/02/21,1278.92,5.64,0.443
2016/02/18,1273.28,7.2,0.5687
2016/02/17,1266.08,8.74,0.6951
2016/02/16,1257.34,-0.89,-0.0707
2016/02/15,1258.23,-1.12,-0.0889
2016/02/14,1259.35,-4.37,-0.3458
2016/02/11,1263.72,-0.03,-0.0024
2016/02/08,1263.75,0.93,0.0736
2016/02/07,1262.82,11.4,0.911
2016/02/04,1251.42,9.29,0.7479
2016/02/03,1242.13,2.06,0.17
2016/02/02,1240.07,2.05,0.17
2016/02/01,1238.02,17.32,1.4189
2016/01/31,1220.7,4.59,0.3774
2016/01/28,1216.11,-0.85,-0.0698
2016/01/27,1216.96,-1.43,-0.12
2016/01/26,1218.39,-4.04,-0.3305
2016/01/25,1222.43,2.81,0.2304
2016/01/24,1219.62,7.3,0.6022
2016/01/21,1212.32,-1.25,-0.1
2016/01/20,1213.57,-0.14,-0.0115
2016/01/19,1213.71,-0.6,-0.05
2016/01/18,1214.31,2.31,0.1906
2016/01/17,1209.67,19.51,1.6393
2016/01/14,1190.16,9.18,0.7773
2016/01/13,1180.98,7.38,0.6288
2016/01/12,1173.6,4.79,0.4098
2016/01/11,1168.81,1.63,0.1397
2016/01/10,1167.18,3.04,0.2611
2016/01/07,1164.14,14.25,1.24
2016/01/06,1149.89,3.12,0.2721
2016/01/05,1146.77,-7.85,-0.6799
2016/01/04,1154.62,-6.22,-0.5358
2016/01/03,1160.84,9.46,0.82
2015/12/31,1151.38,9.21,0.8064
